TSIC,Code,Product,Unit,Year,Month,"Begin month
inventory",Production,Domestic,Export,Total,"Shipment value
(thousand baht)","Month-end 
inventory",Capacity
10722,030,Molasses,ton,2017,2,"1,247,066","1,206,463","658,908","15,813","674,721","2,875,404","1,866,326","67,220"
10722,030,Molasses,ton,2017,3,"1,866,326","1,023,943","655,472","37,722","693,195","2,990,473","2,279,556","67,220"
10722,030,Molasses,ton,2017,4,"2,279,556","176,149","380,579","11,701","392,280","1,686,455","2,118,898","67,220"
10722,030,Molasses,ton,2017,5,"2,118,898","29,894","492,177","6,813","498,989","2,155,576","1,745,458","67,220"
10722,030,Molasses,ton,2017,6,"1,745,458","19,979","417,536","13,729","431,265","1,869,489","1,402,745","67,220"
10722,030,Molasses,ton,2017,7,"1,402,745","13,999","341,775","13,281","355,056","1,623,768","1,094,406","67,220"
10722,030,Molasses,ton,2017,8,"1,094,406","8,285","273,615","4,722","278,337","1,239,795","851,297","67,220"
10722,030,Molasses,ton,2017,9,"851,297","5,462","170,229","6,592","176,821","746,197","688,640","67,220"
10722,030,Molasses,ton,2017,10,"688,640","3,158","147,595","5,608","153,203","628,454","579,311","67,220"
10722,030,Molasses,ton,2017,11,"579,311","1,673","128,496","13,086","141,582","573,276","464,445","67,220"
10722,030,Molasses,ton,2017,12,"464,445","677,454","351,286","1,567","352,853","1,338,974","843,299","67,220"
10722,030,Molasses,ton,2018,1,"843,299","1,189,388","784,521","17,270","801,792","3,131,975","1,426,355","67,220"
10722,030,Molasses,ton,2018,2,"1,426,355","1,192,536","710,893","46,748","757,642","2,939,097","2,001,522","67,220"
10722,030,Molasses,ton,2018,3,"2,001,522","1,288,136","744,670","33,865","778,535","3,119,366","2,655,751","67,220"
10722,030,Molasses,ton,2018,4,"2,655,751","736,279","497,813","18,415","516,228","2,010,528","2,988,427","67,220"
10722,030,Molasses,ton,2018,5,"2,988,427","282,595","542,594","50,764","593,358","2,301,279","2,768,626","67,220"
10722,030,Molasses,ton,2018,6,"2,768,626","34,819","522,468","30,191","552,659","2,097,619","2,368,551","67,220"
10722,030,Molasses,ton,2018,7,"2,368,551","38,407","489,459","13,336","502,795","1,850,619","1,978,587","67,220"
10722,030,Molasses,ton,2018,8,"1,978,587","25,274","489,773","2,802","492,575","1,817,701","1,539,372","67,220"
10722,030,Molasses,ton,2018,9,"1,539,372","16,456","421,340",972,"422,312","1,517,200","1,102,614","67,220"
10722,030,Molasses,ton,2018,10,"1,102,614","10,126","338,805",528,"339,333","1,258,250","768,064","67,220"
10722,030,Molasses,ton,2018,11,"768,064","36,440","194,453",293,"194,746","679,791","584,368","67,220"
10722,030,Molasses,ton,2018,12,"584,368","1,102,870","511,008","9,866","520,874","1,622,913","1,257,650","67,220"
10722,030,Molasses,ton,2019,1,"1,257,650","1,471,329","859,671","40,911","900,582","2,619,156","1,932,533","67,220"
10722,030,Molasses,ton,2019,2,"1,932,533","1,477,624","715,487","21,762","737,249","2,243,436","2,770,726","67,220"
10722,030,Molasses,ton,2019,3,"2,770,726","1,439,718","852,750","46,390","899,141","2,707,522","3,442,795","67,220"
10722,030,Molasses,ton,2019,4,"3,442,795","394,174","552,075","35,732","587,807","1,793,632","3,265,450","67,220"
10722,030,Molasses,ton,2019,5,"3,265,450","42,154","679,381","29,421","708,802","2,209,472","2,696,229","67,220"
10722,030,Molasses,ton,2019,6,"2,696,229","24,935","582,856","11,095","593,951","1,857,892","2,234,570","67,220"
10722,030,Molasses,ton,2019,7,"2,234,570","20,760","529,103","34,447","563,550","1,767,602","1,743,080","67,220"
10722,030,Molasses,ton,2019,8,"1,743,080","18,797","487,400","8,754","496,154","1,568,293","1,333,832","67,220"
10722,030,Molasses,ton,2019,9,"1,333,832","15,981","486,814",2,"486,816","1,516,818","923,666","67,220"
10722,030,Molasses,ton,2019,10,"923,666","5,777","263,291","12,045","275,337","823,692","621,127","67,220"
10722,030,Molasses,ton,2019,11,"621,127","6,971","161,571",20,"161,591","501,493","452,289","67,220"
10722,030,Molasses,ton,2019,12,"452,289","850,798","321,681",0,"321,681","1,138,473","873,178","67,220"
10722,030,Molasses,ton,2020,1,"873,178","1,353,981","716,826","8,021","724,847","2,770,766","1,670,313","67,220"
10722,030,Molasses,ton,2020,2,"1,670,313","994,214","680,900","38,921","719,821","2,784,128","2,023,590","67,220"
10722,030,Molasses,ton,2020,3,"2,023,590","122,404","438,574","28,985","467,559","1,808,301","1,724,902","67,220"
10722,030,Molasses,ton,2020,4,"1,724,902","18,253","387,817","15,412","403,229","1,598,504","1,364,283","67,220"
10722,030,Molasses,ton,2020,5,"1,364,283","16,707","275,650","21,115","296,765","1,206,610","1,084,454","67,220"
10722,030,Molasses,ton,2020,6,"1,084,454","12,984","245,625","18,966","264,591","1,145,221","854,646","67,220"
10722,030,Molasses,ton,2020,7,"854,646","15,802","169,311","18,450","187,761","794,881","677,720","67,220"
10722,030,Molasses,ton,2020,8,"677,720","5,977","177,560","3,209","180,769","696,007","492,903","67,220"
10722,030,Molasses,ton,2020,9,"492,903","15,609","99,582","1,617","101,199","410,836","392,755","67,220"
10722,030,Molasses,ton,2020,10,"392,755","12,857","116,008","4,522","120,529","521,697","281,850","67,220"
10722,030,Molasses,ton,2020,11,"281,850","5,567","104,817",25,"104,842","457,369","185,021","67,220"
10722,030,Molasses,ton,2020,12,"185,021","468,931","202,353",0,"202,353","837,760","464,763","67,220"
10743,010,Instant noodles,ton,2016,1,"3,819","20,006","16,493","2,452","18,945","1,467,577","4,879","32,658"
10743,010,Instant noodles,ton,2016,2,"4,879","19,433","16,482","3,036","19,518","1,550,142","4,785","32,626"
10743,010,Instant noodles,ton,2016,3,"4,785","21,741","17,763","3,620","21,383","1,652,811","5,134","32,666"
10743,010,Instant noodles,ton,2016,4,"5,134","18,287","16,865","2,401","19,267","1,501,570","4,148","32,603"
10743,010,Instant noodles,ton,2016,5,"4,148","22,751","18,782","3,428","22,211","1,713,630","4,676","32,689"
10743,010,Instant noodles,ton,2016,6,"4,676","21,696","18,396","3,000","21,396","1,653,923","4,977","34,361"
10743,010,Instant noodles,ton,2016,7,"4,977","21,067","18,684","2,955","21,639","1,664,884","4,391","34,344"
10743,010,Instant noodles,ton,2016,8,"4,391","22,885","19,172","3,163","22,335","1,727,360","4,922","34,352"
10743,010,Instant noodles,ton,2016,9,"4,922","22,546","18,652","3,374","22,026","1,682,983","5,449","34,342"
10743,010,Instant noodles,ton,2016,10,"5,449","21,171","18,145","3,539","21,684","1,693,674","4,907","34,321"
10743,010,Instant noodles,ton,2016,11,"4,907","22,762","18,376","3,725","22,100","1,727,652","5,560","34,310"
10743,010,Instant noodles,ton,2016,12,"5,560","21,906","19,916","3,202","23,118","1,779,567","4,340","34,334"
10743,010,Instant noodles,ton,2017,1,"4,340","20,834","18,411","2,892","21,303","1,541,410","3,853","34,345"
10743,010,Instant noodles,ton,2017,2,"3,853","21,451","17,164","2,891","20,054","1,586,145","5,306","34,361"
10743,010,Instant noodles,ton,2017,3,"5,306","22,579","17,384","4,643","22,027","1,788,137","5,398","34,323"
10743,010,Instant noodles,ton,2017,4,"5,398","18,381","16,154","2,879","19,033","1,495,389","4,734","34,376"
10743,010,Instant noodles,ton,2017,5,"4,734","22,786","18,412","3,664","22,076","1,737,986","5,438","34,358"
10743,010,Instant noodles,ton,2017,6,"5,438","20,612","17,145","3,536","20,681","1,626,718","5,361","34,380"
10743,010,Instant noodles,ton,2017,7,"5,361","19,759","17,165","3,504","20,669","1,612,230","4,535","34,376"
10743,010,Instant noodles,ton,2017,8,"4,535","24,416","20,168","3,475","23,643","1,840,715","5,188","34,319"
10743,010,Instant noodles,ton,2017,9,"5,188","23,416","19,197","3,842","23,039","1,805,699","5,548","34,337"
10743,010,Instant noodles,ton,2017,10,"5,548","21,109","18,874","2,891","21,765","1,668,119","4,874","34,360"
10743,010,Instant noodles,ton,2017,11,"4,874","24,486","19,456","4,516","23,972","1,869,593","5,323","34,348"
10743,010,Instant noodles,ton,2017,12,"5,323","22,937","19,710","4,235","23,945","1,908,678","3,869","34,375"
10743,010,Instant noodles,ton,2018,1,"3,869","22,146","17,455","3,334","20,788","1,619,918","5,217","33,377"
10743,010,Instant noodles,ton,2018,2,"5,217","19,185","16,177","3,061","19,237","1,504,751","5,058","33,383"
10743,010,Instant noodles,ton,2018,3,"5,058","22,508","18,293","3,814","22,106","1,741,468","5,435","33,348"
10743,010,Instant noodles,ton,2018,4,"5,435","19,696","16,868","3,321","20,189","1,594,201","4,928","33,383"
10743,010,Instant noodles,ton,2018,5,"4,928","24,707","19,773","4,104","23,877","1,876,908","5,741","33,369"
10743,010,Instant noodles,ton,2018,6,"5,741","23,542","19,241","3,929","23,170","1,868,982","6,104","33,370"
10743,010,Instant noodles,ton,2018,7,"6,104","22,015","18,967","3,859","22,826","1,821,582","5,273","33,369"
10743,010,Instant noodles,ton,2018,8,"5,273","24,015","19,934","3,783","23,717","1,891,182","5,570","33,375"
10743,010,Instant noodles,ton,2018,9,"5,570","23,635","19,188","4,165","23,353","1,874,952","5,868","33,374"
10743,010,Instant noodles,ton,2018,10,"5,868","22,950","18,494","4,968","23,461","1,908,787","5,319","33,385"
10743,010,Instant noodles,ton,2018,11,"5,319","25,523","20,327","4,307","24,634","1,980,150","6,167","33,377"
10743,010,Instant noodles,ton,2018,12,"6,167","22,271","19,515","4,224","23,739","1,908,960","4,647","33,390"
10743,010,Instant noodles,ton,2019,1,"4,647","23,789","18,995","4,211","23,206","1,812,061","5,176","33,389"
10743,010,Instant noodles,ton,2019,2,"5,176","20,796","16,150","4,183","20,333","1,636,749","5,611","33,380"
10743,010,Instant noodles,ton,2019,3,"5,611","23,480","18,913","4,549","23,462","1,890,076","5,601","33,345"
10743,010,Instant noodles,ton,2019,4,"5,601","21,321","17,657","3,800","21,458","1,737,780","5,416","33,303"
10743,010,Instant noodles,ton,2019,5,"5,416","25,106","20,797","4,420","25,217","2,029,803","5,262","33,389"
10743,010,Instant noodles,ton,2019,6,"5,262","24,451","20,347","4,282","24,628","1,992,738","5,043","34,179"
10743,010,Instant noodles,ton,2019,7,"5,043","25,183","20,176","5,037","25,214","2,057,888","4,970","35,286"
10743,010,Instant noodles,ton,2019,8,"4,970","25,051","20,539","4,047","24,586","2,070,808","5,381","35,239"
10743,010,Instant noodles,ton,2019,9,"5,381","25,924","21,456","4,233","25,689","2,084,011","5,527","35,273"
10743,010,Instant noodles,ton,2019,10,"5,527","26,978","21,350","5,181","26,531","2,106,599","5,935","35,280"
10743,010,Instant noodles,ton,2019,11,"5,935","26,027","20,360","4,840","25,200","2,024,321","6,707","35,260"
10743,010,Instant noodles,ton,2019,12,"6,707","21,834","19,421","4,544","23,965","1,945,280","4,510","35,274"
10743,010,Instant noodles,ton,2020,1,"4,510","22,986","18,053","3,781","21,834","1,733,782","5,638","35,268"
10743,010,Instant noodles,ton,2020,2,"5,638","23,357","19,434","4,312","23,746","1,904,481","5,238","35,245"
10743,010,Instant noodles,ton,2020,3,"5,238","27,135","22,991","4,846","27,837","2,228,401","4,528","35,286"
10743,010,Instant noodles,ton,2020,4,"4,528","28,137","22,297","5,251","27,547","2,271,015","5,105","35,312"
10743,010,Instant noodles,ton,2020,5,"5,105","26,961","20,220","5,768","25,989","2,117,586","6,064","35,807"
10743,010,Instant noodles,ton,2020,6,"6,064","24,592","19,158","5,505","24,664","1,890,095","5,947","35,792"
10743,010,Instant noodles,ton,2020,7,"5,947","22,846","18,747","4,705","23,451","1,823,522","5,332","35,757"
10743,010,Instant noodles,ton,2020,8,"5,332","24,322","19,398","4,256","23,654","1,872,582","6,039","35,786"
10743,010,Instant noodles,ton,2020,9,"6,039","24,804","20,330","4,877","25,207","1,949,184","5,677","35,807"
10743,010,Instant noodles,ton,2020,10,"5,677","26,874","21,153","4,994","26,148","2,045,364","6,369","35,804"
10743,010,Instant noodles,ton,2020,11,"6,369","24,699","19,866","4,918","24,784","1,956,406","6,333","35,808"
10743,010,Instant noodles,ton,2020,12,"6,333","25,161","21,503","4,319","25,822","2,057,205","5,655","35,801"
10772,010,Table condiments,liter,2016,1,"1,792,468","2,839,734","2,697,259","69,162","2,766,421","100,975","1,865,332","7,113,314"
10772,010,Table condiments,liter,2016,2,"1,865,332","4,012,603","3,328,118","88,111","3,416,229","124,430","2,551,441","7,109,070"
10772,010,Table condiments,liter,2016,3,"2,551,441","5,952,755","3,542,891","96,704","3,639,595","121,078","4,864,206","7,129,299"
10772,010,Table condiments,liter,2016,4,"4,864,206","3,331,626","2,878,808","59,131","2,937,939","103,564","5,256,556","7,127,402"
10772,010,Table condiments,liter,2016,5,"5,256,556","2,928,970","2,595,413","148,863","2,744,276","98,554","5,437,453","7,099,983"
10772,010,Table condiments,liter,2016,6,"5,437,453","3,058,028","3,000,506","113,843","3,114,348","108,348","5,379,150","7,140,986"
10772,010,Table condiments,liter,2016,7,"5,379,150","2,886,916","2,925,057","85,257","3,010,314","104,138","5,254,244","7,106,665"
10772,010,Table condiments,liter,2016,8,"5,254,244","2,556,670","2,916,413","74,704","2,991,117","105,281","4,818,244","7,108,828"
10772,010,Table condiments,liter,2016,9,"4,818,244","3,285,425","2,780,647","82,495","2,863,142","102,434","5,240,842","7,103,140"
10772,010,Table condiments,liter,2016,10,"5,240,842","3,111,269","3,125,420","107,133","3,232,553","110,563","5,119,359","7,085,317"
10772,010,Table condiments,liter,2016,11,"5,119,359","3,597,521","3,463,126","76,938","3,540,064","131,841","5,176,504","7,106,092"
10772,010,Table condiments,liter,2016,12,"5,176,504","3,334,089","3,650,181","103,516","3,753,697","143,065","4,756,905","7,109,330"
10772,010,Table condiments,liter,2017,1,"4,756,905","2,717,962","2,810,115","92,914","2,903,029","118,425","4,571,559","7,156,430"
10772,010,Table condiments,liter,2017,2,"4,571,559","4,729,461","3,365,985","149,906","3,515,891","135,873","5,784,905","7,180,181"
10772,010,Table condiments,liter,2017,3,"5,784,905","7,242,899","4,065,864","149,204","4,215,068","173,954","8,812,479","7,185,480"
10772,010,Table condiments,liter,2017,4,"8,812,479","3,370,134","3,785,560","92,138","3,877,698","145,760","8,299,781","7,105,590"
10772,010,Table condiments,liter,2017,5,"8,299,781","3,298,163","3,557,713","125,977","3,683,690","140,591","7,755,145","7,205,612"
10772,010,Table condiments,liter,2017,6,"7,755,145","3,060,671","3,111,167","81,603","3,192,770","115,858","7,622,789","7,146,742"
10772,010,Table condiments,liter,2017,7,"7,622,789","2,944,247","3,513,820","75,069","3,588,889","123,836","6,977,983","7,132,090"
10772,010,Table condiments,liter,2017,8,"6,977,983","3,361,663","3,440,179","126,369","3,566,547","128,022","6,772,856","7,148,330"
10772,010,Table condiments,liter,2017,9,"6,772,856","3,667,676","3,651,501","141,836","3,793,337","131,128","6,646,937","7,117,578"
10772,010,Table condiments,liter,2017,10,"6,646,937","3,292,169","3,624,624","84,524","3,709,148","125,527","6,229,650","7,142,860"
10772,010,Table condiments,liter,2017,11,"6,229,650","3,541,046","4,430,837","77,013","4,507,850","148,689","5,265,334","7,161,210"
10772,010,Table condiments,liter,2017,12,"5,265,334","2,512,161","4,030,746","65,274","4,096,020","155,389","3,680,584","7,175,600"
10772,010,Table condiments,liter,2018,1,"3,680,584","3,316,109","4,055,959","121,786","4,177,745","160,062","2,847,652","7,237,167"
10772,010,Table condiments,liter,2018,2,"2,847,652","4,283,139","3,677,517","144,903","3,822,420","142,125","3,278,228","7,154,190"
10772,010,Table condiments,liter,2018,3,"3,278,228","7,420,189","4,447,642","133,549","4,581,191","168,431","6,061,915","7,174,490"
10772,010,Table condiments,liter,2018,4,"6,061,915","3,103,104","3,215,625","110,425","3,326,050","129,744","5,847,641","7,165,130"
10772,010,Table condiments,liter,2018,5,"5,847,641","3,162,357","3,534,067","142,594","3,676,660","145,286","5,340,397","7,184,790"
10772,010,Table condiments,liter,2018,6,"5,340,397","3,191,177","3,593,612","111,402","3,705,014","144,097","4,853,278","7,138,950"
10772,010,Table condiments,liter,2018,7,"4,853,278","3,423,421","3,693,109","111,178","3,804,286","139,033","4,472,199","7,136,180"
10772,010,Table condiments,liter,2018,8,"4,472,199","3,629,080","3,756,404","158,474","3,914,878","147,041","4,065,774","7,155,330"
10772,010,Table condiments,liter,2018,9,"4,065,774","3,757,987","3,270,432","110,190","3,380,621","126,210","4,297,075","7,141,940"
10772,010,Table condiments,liter,2018,10,"4,297,075","3,145,643","3,071,870","192,691","3,264,561","125,745","4,177,842","7,135,660"
